id,im_path,label_path,unlabelled,asphalt,dirt,mud,water,gravel,other-terrain,tree-trunk,tree-foliage,bush,fence,structure,pole,vehicle,rock,log,other-object,sky,grass
1639697459-425237606,./sample/images\1639697459-425237606.png,./sample/labels\1639697459-425237606.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639697460-222236881,./sample/images\1639697460-222236881.png,./sample/labels\1639697460-222236881.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639697462-755299848,./sample/images\1639697462-755299848.png,./sample/labels\1639697462-755299848.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697464-221729739,./sample/images\1639697464-221729739.png,./sample/labels\1639697464-221729739.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697469-020887561,./sample/images\1639697469-020887561.png,./sample/labels\1639697469-020887561.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697474-753127215,./sample/images\1639697474-753127215.png,./sample/labels\1639697474-753127215.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
1639697477-419529412,./sample/images\1639697477-419529412.png,./sample/labels\1639697477-419529412.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697481-752864663,./sample/images\1639697481-752864663.png,./sample/labels\1639697481-752864663.png,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1
1639697483-552863877,./sample/images\1639697483-552863877.png,./sample/labels\1639697483-552863877.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639697487-486412552,./sample/images\1639697487-486412552.png,./sample/labels\1639697487-486412552.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639697494-819369159,./sample/images\1639697494-819369159.png,./sample/labels\1639697494-819369159.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697504-362047391,./sample/images\1639697504-362047391.png,./sample/labels\1639697504-362047391.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1639697506-019041920,./sample/images\1639697506-019041920.png,./sample/labels\1639697506-019041920.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697506-422463489,./sample/images\1639697506-422463489.png,./sample/labels\1639697506-422463489.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697511-087220451,./sample/images\1639697511-087220451.png,./sample/labels\1639697511-087220451.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697519-757270476,./sample/images\1639697519-757270476.png,./sample/labels\1639697519-757270476.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639697521-890209120,./sample/images\1639697521-890209120.png,./sample/labels\1639697521-890209120.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
1639697525-696105068,./sample/images\1639697525-696105068.png,./sample/labels\1639697525-696105068.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639697533-626381386,./sample/images\1639697533-626381386.png,./sample/labels\1639697533-626381386.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697535-226979772,./sample/images\1639697535-226979772.png,./sample/labels\1639697535-226979772.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697540-025997266,./sample/images\1639697540-025997266.png,./sample/labels\1639697540-025997266.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
1639697543-493589155,./sample/images\1639697543-493589155.png,./sample/labels\1639697543-493589155.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639697546-828787948,./sample/images\1639697546-828787948.png,./sample/labels\1639697546-828787948.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639697555-295543962,./sample/images\1639697555-295543962.png,./sample/labels\1639697555-295543962.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639697557-961454483,./sample/images\1639697557-961454483.png,./sample/labels\1639697557-961454483.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639697560-892502353,./sample/images\1639697560-892502353.png,./sample/labels\1639697560-892502353.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639697569-295604749,./sample/images\1639697569-295604749.png,./sample/labels\1639697569-295604749.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697570-962068432,./sample/images\1639697570-962068432.png,./sample/labels\1639697570-962068432.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
1639697575-225382019,./sample/images\1639697575-225382019.png,./sample/labels\1639697575-225382019.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639697581-623406287,./sample/images\1639697581-623406287.png,./sample/labels\1639697581-623406287.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697587-425108085,./sample/images\1639697587-425108085.png,./sample/labels\1639697587-425108085.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639697588-218270819,./sample/images\1639697588-218270819.png,./sample/labels\1639697588-218270819.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639697591-148261381,./sample/images\1639697591-148261381.png,./sample/labels\1639697591-148261381.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639697593-147508357,./sample/images\1639697593-147508357.png,./sample/labels\1639697593-147508357.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1639697600-139281124,./sample/images\1639697600-139281124.png,./sample/labels\1639697600-139281124.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697606-465655699,./sample/images\1639697606-465655699.png,./sample/labels\1639697606-465655699.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697611-127866339,./sample/images\1639697611-127866339.png,./sample/labels\1639697611-127866339.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697617-054622572,./sample/images\1639697617-054622572.png,./sample/labels\1639697617-054622572.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697618-853362449,./sample/images\1639697618-853362449.png,./sample/labels\1639697618-853362449.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1
1639697620-784888726,./sample/images\1639697620-784888726.png,./sample/labels\1639697620-784888726.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0
1639697622-117839538,./sample/images\1639697622-117839538.png,./sample/labels\1639697622-117839538.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1
1639697625-917244713,./sample/images\1639697625-917244713.png,./sample/labels\1639697625-917244713.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0
1639697627-115534171,./sample/images\1639697627-115534171.png,./sample/labels\1639697627-115534171.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1
1639697627-649543964,./sample/images\1639697627-649543964.png,./sample/labels\1639697627-649543964.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1
1639697628-182525635,./sample/images\1639697628-182525635.png,./sample/labels\1639697628-182525635.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1
1639697630-379744684,./sample/images\1639697630-379744684.png,./sample/labels\1639697630-379744684.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639697630-979553723,./sample/images\1639697630-979553723.png,./sample/labels\1639697630-979553723.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639697633-112328965,./sample/images\1639697633-112328965.png,./sample/labels\1639697633-112328965.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697636-309419165,./sample/images\1639697636-309419165.png,./sample/labels\1639697636-309419165.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697646-965168316,./sample/images\1639697646-965168316.png,./sample/labels\1639697646-965168316.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697652-034960029,./sample/images\1639697652-034960029.png,./sample/labels\1639697652-034960029.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639697654-027355091,./sample/images\1639697654-027355091.png,./sample/labels\1639697654-027355091.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639697658-561877193,./sample/images\1639697658-561877193.png,./sample/labels\1639697658-561877193.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697661-753129873,./sample/images\1639697661-753129873.png,./sample/labels\1639697661-753129873.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639697663-884136565,./sample/images\1639697663-884136565.png,./sample/labels\1639697663-884136565.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697664-949724332,./sample/images\1639697664-949724332.png,./sample/labels\1639697664-949724332.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697669-882377843,./sample/images\1639697669-882377843.png,./sample/labels\1639697669-882377843.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0
1639697671-681211998,./sample/images\1639697671-681211998.png,./sample/labels\1639697671-681211998.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
1639697696-390455223,./sample/images\1639697696-390455223.png,./sample/labels\1639697696-390455223.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1
1639697701-991432023,./sample/images\1639697701-991432023.png,./sample/labels\1639697701-991432023.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1639697711-715276113,./sample/images\1639697711-715276113.png,./sample/labels\1639697711-715276113.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697718-575941330,./sample/images\1639697718-575941330.png,./sample/labels\1639697718-575941330.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639697720-708552787,./sample/images\1639697720-708552787.png,./sample/labels\1639697720-708552787.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697724-704063048,./sample/images\1639697724-704063048.png,./sample/labels\1639697724-704063048.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697727-767784831,./sample/images\1639697727-767784831.png,./sample/labels\1639697727-767784831.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697730-765300626,./sample/images\1639697730-765300626.png,./sample/labels\1639697730-765300626.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697733-163052312,./sample/images\1639697733-163052312.png,./sample/labels\1639697733-163052312.png,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697739-825334936,./sample/images\1639697739-825334936.png,./sample/labels\1639697739-825334936.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1639697741-554579995,./sample/images\1639697741-554579995.png,./sample/labels\1639697741-554579995.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
1639697746-216805899,./sample/images\1639697746-216805899.png,./sample/labels\1639697746-216805899.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639697751-744505327,./sample/images\1639697751-744505327.png,./sample/labels\1639697751-744505327.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639697756-207326564,./sample/images\1639697756-207326564.png,./sample/labels\1639697756-207326564.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
1639697761-202907507,./sample/images\1639697761-202907507.png,./sample/labels\1639697761-202907507.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639697768-465552930,./sample/images\1639697768-465552930.png,./sample/labels\1639697768-465552930.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639697771-194399363,./sample/images\1639697771-194399363.png,./sample/labels\1639697771-194399363.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639697773-059012474,./sample/images\1639697773-059012474.png,./sample/labels\1639697773-059012474.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639697773-391960481,./sample/images\1639697773-391960481.png,./sample/labels\1639697773-391960481.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697774-124720600,./sample/images\1639697774-124720600.png,./sample/labels\1639697774-124720600.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639697774-590871830,./sample/images\1639697774-590871830.png,./sample/labels\1639697774-590871830.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1639697774-725148779,./sample/images\1639697774-725148779.png,./sample/labels\1639697774-725148779.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639697774-861247369,./sample/images\1639697774-861247369.png,./sample/labels\1639697774-861247369.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697775-190359954,./sample/images\1639697775-190359954.png,./sample/labels\1639697775-190359954.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697775-456831972,./sample/images\1639697775-456831972.png,./sample/labels\1639697775-456831972.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697777-255508070,./sample/images\1639697777-255508070.png,./sample/labels\1639697777-255508070.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697785-048163152,./sample/images\1639697785-048163152.png,./sample/labels\1639697785-048163152.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639697789-244473553,./sample/images\1639697789-244473553.png,./sample/labels\1639697789-244473553.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697803-364485954,./sample/images\1639697803-364485954.png,./sample/labels\1639697803-364485954.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
1639697803-897331617,./sample/images\1639697803-897331617.png,./sample/labels\1639697803-897331617.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697806-961542836,./sample/images\1639697806-961542836.png,./sample/labels\1639697806-961542836.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697810-757878714,./sample/images\1639697810-757878714.png,./sample/labels\1639697810-757878714.png,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697819-151721859,./sample/images\1639697819-151721859.png,./sample/labels\1639697819-151721859.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697820-550772414,./sample/images\1639697820-550772414.png,./sample/labels\1639697820-550772414.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697825-679994557,./sample/images\1639697825-679994557.png,./sample/labels\1639697825-679994557.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639697828-744227602,./sample/images\1639697828-744227602.png,./sample/labels\1639697828-744227602.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697833-074595163,./sample/images\1639697833-074595163.png,./sample/labels\1639697833-074595163.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697839-670092117,./sample/images\1639697839-670092117.png,./sample/labels\1639697839-670092117.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639697842-805289120,./sample/images\1639697842-805289120.png,./sample/labels\1639697842-805289120.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697849-130395334,./sample/images\1639697849-130395334.png,./sample/labels\1639697849-130395334.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
1639697851-264507357,./sample/images\1639697851-264507357.png,./sample/labels\1639697851-264507357.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
1639697860-456157503,./sample/images\1639697860-456157503.png,./sample/labels\1639697860-456157503.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697862-187804492,./sample/images\1639697862-187804492.png,./sample/labels\1639697862-187804492.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697867-520676668,./sample/images\1639697867-520676668.png,./sample/labels\1639697867-520676668.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697869-382247139,./sample/images\1639697869-382247139.png,./sample/labels\1639697869-382247139.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697869-853884509,./sample/images\1639697869-853884509.png,./sample/labels\1639697869-853884509.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697872-711863851,./sample/images\1639697872-711863851.png,./sample/labels\1639697872-711863851.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697877-173987800,./sample/images\1639697877-173987800.png,./sample/labels\1639697877-173987800.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639697882-636012310,./sample/images\1639697882-636012310.png,./sample/labels\1639697882-636012310.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639697885-969283696,./sample/images\1639697885-969283696.png,./sample/labels\1639697885-969283696.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697893-761776817,./sample/images\1639697893-761776817.png,./sample/labels\1639697893-761776817.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639697897-225525830,./sample/images\1639697897-225525830.png,./sample/labels\1639697897-225525830.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639697897-691644193,./sample/images\1639697897-691644193.png,./sample/labels\1639697897-691644193.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639697899-624156542,./sample/images\1639697899-624156542.png,./sample/labels\1639697899-624156542.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639697901-489966778,./sample/images\1639697901-489966778.png,./sample/labels\1639697901-489966778.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1639697902-089726342,./sample/images\1639697902-089726342.png,./sample/labels\1639697902-089726342.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697903-428141149,./sample/images\1639697903-428141149.png,./sample/labels\1639697903-428141149.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0
1639697911-083223796,./sample/images\1639697911-083223796.png,./sample/labels\1639697911-083223796.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1
1639697913-682422412,./sample/images\1639697913-682422412.png,./sample/labels\1639697913-682422412.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1
1639697930-671882848,./sample/images\1639697930-671882848.png,./sample/labels\1639697930-671882848.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697932-205403868,./sample/images\1639697932-205403868.png,./sample/labels\1639697932-205403868.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697936-602364576,./sample/images\1639697936-602364576.png,./sample/labels\1639697936-602364576.png,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697947-264246080,./sample/images\1639697947-264246080.png,./sample/labels\1639697947-264246080.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639697948-330596323,./sample/images\1639697948-330596323.png,./sample/labels\1639697948-330596323.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1639697949-197132083,./sample/images\1639697949-197132083.png,./sample/labels\1639697949-197132083.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639697951-929123306,./sample/images\1639697951-929123306.png,./sample/labels\1639697951-929123306.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
1639697953-528521911,./sample/images\1639697953-528521911.png,./sample/labels\1639697953-528521911.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697956-528291819,./sample/images\1639697956-528291819.png,./sample/labels\1639697956-528291819.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
1639697958-532362081,./sample/images\1639697958-532362081.png,./sample/labels\1639697958-532362081.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639697961-525603006,./sample/images\1639697961-525603006.png,./sample/labels\1639697961-525603006.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697969-854126036,./sample/images\1639697969-854126036.png,./sample/labels\1639697969-854126036.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697971-320775716,./sample/images\1639697971-320775716.png,./sample/labels\1639697971-320775716.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697981-783915951,./sample/images\1639697981-783915951.png,./sample/labels\1639697981-783915951.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697988-850169423,./sample/images\1639697988-850169423.png,./sample/labels\1639697988-850169423.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697991-981812238,./sample/images\1639697991-981812238.png,./sample/labels\1639697991-981812238.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639697997-313379378,./sample/images\1639697997-313379378.png,./sample/labels\1639697997-313379378.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698001-913143638,./sample/images\1639698001-913143638.png,./sample/labels\1639698001-913143638.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698004-314305057,./sample/images\1639698004-314305057.png,./sample/labels\1639698004-314305057.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639698005-647335234,./sample/images\1639698005-647335234.png,./sample/labels\1639698005-647335234.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639698007-310698386,./sample/images\1639698007-310698386.png,./sample/labels\1639698007-310698386.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698011-510582113,./sample/images\1639698011-510582113.png,./sample/labels\1639698011-510582113.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698015-042844128,./sample/images\1639698015-042844128.png,./sample/labels\1639698015-042844128.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698019-641257910,./sample/images\1639698019-641257910.png,./sample/labels\1639698019-641257910.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1
1639698023-440183793,./sample/images\1639698023-440183793.png,./sample/labels\1639698023-440183793.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
1639698025-040033048,./sample/images\1639698025-040033048.png,./sample/labels\1639698025-040033048.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
1639698025-775876705,./sample/images\1639698025-775876705.png,./sample/labels\1639698025-775876705.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
1639698027-506227012,./sample/images\1639698027-506227012.png,./sample/labels\1639698027-506227012.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
1639698032-438376782,./sample/images\1639698032-438376782.png,./sample/labels\1639698032-438376782.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
1639698035-237576483,./sample/images\1639698035-237576483.png,./sample/labels\1639698035-237576483.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698037-170078112,./sample/images\1639698037-170078112.png,./sample/labels\1639698037-170078112.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698041-301684402,./sample/images\1639698041-301684402.png,./sample/labels\1639698041-301684402.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698044-967654245,./sample/images\1639698044-967654245.png,./sample/labels\1639698044-967654245.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698064-370874330,./sample/images\1639698064-370874330.png,./sample/labels\1639698064-370874330.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698065-502588177,./sample/images\1639698065-502588177.png,./sample/labels\1639698065-502588177.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698068-571932940,./sample/images\1639698068-571932940.png,./sample/labels\1639698068-571932940.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698074-771875370,./sample/images\1639698074-771875370.png,./sample/labels\1639698074-771875370.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698078-439287375,./sample/images\1639698078-439287375.png,./sample/labels\1639698078-439287375.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639698087-574702475,./sample/images\1639698087-574702475.png,./sample/labels\1639698087-574702475.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698089-241732111,./sample/images\1639698089-241732111.png,./sample/labels\1639698089-241732111.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698092-176003591,./sample/images\1639698092-176003591.png,./sample/labels\1639698092-176003591.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1639698097-444121669,./sample/images\1639698097-444121669.png,./sample/labels\1639698097-444121669.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698103-245929810,./sample/images\1639698103-245929810.png,./sample/labels\1639698103-245929810.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698103-379127753,./sample/images\1639698103-379127753.png,./sample/labels\1639698103-379127753.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698105-379827709,./sample/images\1639698105-379827709.png,./sample/labels\1639698105-379827709.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698107-246611505,./sample/images\1639698107-246611505.png,./sample/labels\1639698107-246611505.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698113-647616490,./sample/images\1639698113-647616490.png,./sample/labels\1639698113-647616490.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1639698115-849018724,./sample/images\1639698115-849018724.png,./sample/labels\1639698115-849018724.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698121-249226970,./sample/images\1639698121-249226970.png,./sample/labels\1639698121-249226970.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1639698127-850332374,./sample/images\1639698127-850332374.png,./sample/labels\1639698127-850332374.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1639698132-450041239,./sample/images\1639698132-450041239.png,./sample/labels\1639698132-450041239.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1639698138-850410251,./sample/images\1639698138-850410251.png,./sample/labels\1639698138-850410251.png,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
