id,im_path,label_path,labels
1639440996-617100752,./sample/images\1639440996-617100752.png,./sample/labels\1639440996-617100752.png,"['grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639440997-751594536,./sample/images\1639440997-751594536.png,./sample/labels\1639440997-751594536.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639440998-083671004,./sample/images\1639440998-083671004.png,./sample/labels\1639440998-083671004.png,"['grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639440998-883443015,./sample/images\1639440998-883443015.png,./sample/labels\1639440998-883443015.png,"['water', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639440999-220839021,./sample/images\1639440999-220839021.png,./sample/labels\1639440999-220839021.png,"['grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639440999-483195858,./sample/images\1639440999-483195858.png,./sample/labels\1639440999-483195858.png,"['grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639440999-949968180,./sample/images\1639440999-949968180.png,./sample/labels\1639440999-949968180.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441000-283448249,./sample/images\1639441000-283448249.png,./sample/labels\1639441000-283448249.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441000-483010654,./sample/images\1639441000-483010654.png,./sample/labels\1639441000-483010654.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt', 'other-terrain']"
1639441005-550301390,./sample/images\1639441005-550301390.png,./sample/labels\1639441005-550301390.png,"['mud', 'grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441009-349062272,./sample/images\1639441009-349062272.png,./sample/labels\1639441009-349062272.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441011-015304343,./sample/images\1639441011-015304343.png,./sample/labels\1639441011-015304343.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441012-215332364,./sample/images\1639441012-215332364.png,./sample/labels\1639441012-215332364.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441013-948691228,./sample/images\1639441013-948691228.png,./sample/labels\1639441013-948691228.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441017-881405425,./sample/images\1639441017-881405425.png,./sample/labels\1639441017-881405425.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441020-748651861,./sample/images\1639441020-748651861.png,./sample/labels\1639441020-748651861.png,"['tree-foliage', 'grass', 'tree-trunk', 'dirt']"
1639441023-814946016,./sample/images\1639441023-814946016.png,./sample/labels\1639441023-814946016.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441024-548353693,./sample/images\1639441024-548353693.png,./sample/labels\1639441024-548353693.png,"['grass', 'other-object', 'tree-foliage', 'tree-trunk', 'log', 'rock', 'sky', 'dirt']"
1639441028-748122949,./sample/images\1639441028-748122949.png,./sample/labels\1639441028-748122949.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441029-681123785,./sample/images\1639441029-681123785.png,./sample/labels\1639441029-681123785.png,"['water', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441032-880702096,./sample/images\1639441032-880702096.png,./sample/labels\1639441032-880702096.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441035-480805563,./sample/images\1639441035-480805563.png,./sample/labels\1639441035-480805563.png,"['grass', 'other-object', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441036-880612418,./sample/images\1639441036-880612418.png,./sample/labels\1639441036-880612418.png,"['mud', 'grass', 'other-object', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441038-680513162,./sample/images\1639441038-680513162.png,./sample/labels\1639441038-680513162.png,"['mud', 'grass', 'other-object', 'tree-foliage', 'tree-trunk', 'rock', 'sky', 'dirt']"
1639441042-547144673,./sample/images\1639441042-547144673.png,./sample/labels\1639441042-547144673.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441044-280813603,./sample/images\1639441044-280813603.png,./sample/labels\1639441044-280813603.png,"['grass', 'other-object', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441047-216355556,./sample/images\1639441047-216355556.png,./sample/labels\1639441047-216355556.png,"['grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441048-214584308,./sample/images\1639441048-214584308.png,./sample/labels\1639441048-214584308.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441051-747080448,./sample/images\1639441051-747080448.png,./sample/labels\1639441051-747080448.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441053-815894503,./sample/images\1639441053-815894503.png,./sample/labels\1639441053-815894503.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441055-813401603,./sample/images\1639441055-813401603.png,./sample/labels\1639441055-813401603.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441056-813204685,./sample/images\1639441056-813204685.png,./sample/labels\1639441056-813204685.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441057-880287034,./sample/images\1639441057-880287034.png,./sample/labels\1639441057-880287034.png,"['tree-foliage', 'grass', 'tree-trunk', 'dirt']"
1639441059-746516398,./sample/images\1639441059-746516398.png,./sample/labels\1639441059-746516398.png,"['tree-foliage', 'grass', 'tree-trunk', 'dirt']"
1639441062-679185482,./sample/images\1639441062-679185482.png,./sample/labels\1639441062-679185482.png,"['tree-foliage', 'grass', 'tree-trunk', 'dirt']"
1639441063-813438740,./sample/images\1639441063-813438740.png,./sample/labels\1639441063-813438740.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441064-745517250,./sample/images\1639441064-745517250.png,./sample/labels\1639441064-745517250.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441065-145448698,./sample/images\1639441065-145448698.png,./sample/labels\1639441065-145448698.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441069-612152559,./sample/images\1639441069-612152559.png,./sample/labels\1639441069-612152559.png,"['tree-foliage', 'grass', 'tree-trunk', 'dirt']"
1639441070-078899503,./sample/images\1639441070-078899503.png,./sample/labels\1639441070-078899503.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441071-347151997,./sample/images\1639441071-347151997.png,./sample/labels\1639441071-347151997.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441072-280604699,./sample/images\1639441072-280604699.png,./sample/labels\1639441072-280604699.png,"['tree-foliage', 'grass', 'tree-trunk', 'dirt']"
1639441072-612274295,./sample/images\1639441072-612274295.png,./sample/labels\1639441072-612274295.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441073-946186379,./sample/images\1639441073-946186379.png,./sample/labels\1639441073-946186379.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441074-212208867,./sample/images\1639441074-212208867.png,./sample/labels\1639441074-212208867.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441075-545536309,./sample/images\1639441075-545536309.png,./sample/labels\1639441075-545536309.png,"['tree-foliage', 'grass', 'tree-trunk', 'dirt']"
1639441076-479724701,./sample/images\1639441076-479724701.png,./sample/labels\1639441076-479724701.png,"['tree-foliage', 'grass', 'tree-trunk', 'dirt']"
1639441078-479250990,./sample/images\1639441078-479250990.png,./sample/labels\1639441078-479250990.png,"['tree-foliage', 'grass', 'tree-trunk', 'dirt']"
1639441080-412671711,./sample/images\1639441080-412671711.png,./sample/labels\1639441080-412671711.png,"['grass', 'other-object', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441082-146041072,./sample/images\1639441082-146041072.png,./sample/labels\1639441082-146041072.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441083-212821803,./sample/images\1639441083-212821803.png,./sample/labels\1639441083-212821803.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441084-479515264,./sample/images\1639441084-479515264.png,./sample/labels\1639441084-479515264.png,"['grass', 'other-object', 'tree-foliage', 'tree-trunk', 'dirt']"
1639441088-012551179,./sample/images\1639441088-012551179.png,./sample/labels\1639441088-012551179.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441088-345783810,./sample/images\1639441088-345783810.png,./sample/labels\1639441088-345783810.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441089-145777017,./sample/images\1639441089-145777017.png,./sample/labels\1639441089-145777017.png,"['tree-foliage', 'grass', 'tree-trunk', 'dirt']"
1639441091-678950358,./sample/images\1639441091-678950358.png,./sample/labels\1639441091-678950358.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441092-411991742,./sample/images\1639441092-411991742.png,./sample/labels\1639441092-411991742.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441092-545316476,./sample/images\1639441092-545316476.png,./sample/labels\1639441092-545316476.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441093-278440809,./sample/images\1639441093-278440809.png,./sample/labels\1639441093-278440809.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441095-411846327,./sample/images\1639441095-411846327.png,./sample/labels\1639441095-411846327.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441099-477944141,./sample/images\1639441099-477944141.png,./sample/labels\1639441099-477944141.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441100-477854430,./sample/images\1639441100-477854430.png,./sample/labels\1639441100-477854430.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441104-210803650,./sample/images\1639441104-210803650.png,./sample/labels\1639441104-210803650.png,"['tree-foliage', 'tree-trunk', 'dirt']"
1639441106-810189604,./sample/images\1639441106-810189604.png,./sample/labels\1639441106-810189604.png,"['tree-foliage', 'grass', 'tree-trunk', 'dirt']"
1639441111-143378544,./sample/images\1639441111-143378544.png,./sample/labels\1639441111-143378544.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441115-477565461,./sample/images\1639441115-477565461.png,./sample/labels\1639441115-477565461.png,"['grass', 'other-object', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441116-542888317,./sample/images\1639441116-542888317.png,./sample/labels\1639441116-542888317.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441120-144505558,./sample/images\1639441120-144505558.png,./sample/labels\1639441120-144505558.png,"['grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441122-145688165,./sample/images\1639441122-145688165.png,./sample/labels\1639441122-145688165.png,"['grass', 'water', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441123-541546793,./sample/images\1639441123-541546793.png,./sample/labels\1639441123-541546793.png,"['grass', 'water', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441127-210376000,./sample/images\1639441127-210376000.png,./sample/labels\1639441127-210376000.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'dirt']"
1639441129-605153467,./sample/images\1639441129-605153467.png,./sample/labels\1639441129-605153467.png,"['mud', 'grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441131-071033343,./sample/images\1639441131-071033343.png,./sample/labels\1639441131-071033343.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441132-875987562,./sample/images\1639441132-875987562.png,./sample/labels\1639441132-875987562.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'rock', 'dirt']"
1639441133-604760700,./sample/images\1639441133-604760700.png,./sample/labels\1639441133-604760700.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'dirt']"
1639441135-136302149,./sample/images\1639441135-136302149.png,./sample/labels\1639441135-136302149.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'dirt']"
1639441136-202646248,./sample/images\1639441136-202646248.png,./sample/labels\1639441136-202646248.png,"['mud', 'grass', 'other-object', 'water', 'tree-foliage', 'tree-trunk', 'dirt']"
1639441136-469263426,./sample/images\1639441136-469263426.png,./sample/labels\1639441136-469263426.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441138-668407098,./sample/images\1639441138-668407098.png,./sample/labels\1639441138-668407098.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441140-067865453,./sample/images\1639441140-067865453.png,./sample/labels\1639441140-067865453.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441140-534256312,./sample/images\1639441140-534256312.png,./sample/labels\1639441140-534256312.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441141-866904291,./sample/images\1639441141-866904291.png,./sample/labels\1639441141-866904291.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441143-066964251,./sample/images\1639441143-066964251.png,./sample/labels\1639441143-066964251.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441143-732866920,./sample/images\1639441143-732866920.png,./sample/labels\1639441143-732866920.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441144-068517290,./sample/images\1639441144-068517290.png,./sample/labels\1639441144-068517290.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441145-468537085,./sample/images\1639441145-468537085.png,./sample/labels\1639441145-468537085.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441145-932593442,./sample/images\1639441145-932593442.png,./sample/labels\1639441145-932593442.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441146-332607006,./sample/images\1639441146-332607006.png,./sample/labels\1639441146-332607006.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'log']"
1639441146-799276634,./sample/images\1639441146-799276634.png,./sample/labels\1639441146-799276634.png,"['grass', 'water', 'tree-foliage', 'tree-trunk', 'log']"
1639441147-936180444,./sample/images\1639441147-936180444.png,./sample/labels\1639441147-936180444.png,"['grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'sky']"
1639441148-334372016,./sample/images\1639441148-334372016.png,./sample/labels\1639441148-334372016.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441148-604556600,./sample/images\1639441148-604556600.png,./sample/labels\1639441148-604556600.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441148-732504320,./sample/images\1639441148-732504320.png,./sample/labels\1639441148-732504320.png,"['grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441148-932373751,./sample/images\1639441148-932373751.png,./sample/labels\1639441148-932373751.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441149-132296560,./sample/images\1639441149-132296560.png,./sample/labels\1639441149-132296560.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441149-265446692,./sample/images\1639441149-265446692.png,./sample/labels\1639441149-265446692.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441150-398588238,./sample/images\1639441150-398588238.png,./sample/labels\1639441150-398588238.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441150-665302062,./sample/images\1639441150-665302062.png,./sample/labels\1639441150-665302062.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441151-668540542,./sample/images\1639441151-668540542.png,./sample/labels\1639441151-668540542.png,"['mud', 'grass', 'other-object', 'water', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441152-198628926,./sample/images\1639441152-198628926.png,./sample/labels\1639441152-198628926.png,"['mud', 'grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441152-665195123,./sample/images\1639441152-665195123.png,./sample/labels\1639441152-665195123.png,"['mud', 'grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441153-731790148,./sample/images\1639441153-731790148.png,./sample/labels\1639441153-731790148.png,"['grass', 'tree-foliage', 'tree-trunk', 'dirt', 'other-terrain']"
1639441154-798476027,./sample/images\1639441154-798476027.png,./sample/labels\1639441154-798476027.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441155-064817925,./sample/images\1639441155-064817925.png,./sample/labels\1639441155-064817925.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441155-331428159,./sample/images\1639441155-331428159.png,./sample/labels\1639441155-331428159.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441156-264723316,./sample/images\1639441156-264723316.png,./sample/labels\1639441156-264723316.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441156-531406226,./sample/images\1639441156-531406226.png,./sample/labels\1639441156-531406226.png,"['tree-foliage', 'grass', 'tree-trunk', 'dirt']"
1639441156-731351917,./sample/images\1639441156-731351917.png,./sample/labels\1639441156-731351917.png,"['grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441156-937275744,./sample/images\1639441156-937275744.png,./sample/labels\1639441156-937275744.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'dirt']"
1639441157-797821174,./sample/images\1639441157-797821174.png,./sample/labels\1639441157-797821174.png,"['grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441158-004659710,./sample/images\1639441158-004659710.png,./sample/labels\1639441158-004659710.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441158-864437961,./sample/images\1639441158-864437961.png,./sample/labels\1639441158-864437961.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441159-197531224,./sample/images\1639441159-197531224.png,./sample/labels\1639441159-197531224.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441159-464409377,./sample/images\1639441159-464409377.png,./sample/labels\1639441159-464409377.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441159-664286776,./sample/images\1639441159-664286776.png,./sample/labels\1639441159-664286776.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441159-931118783,./sample/images\1639441159-931118783.png,./sample/labels\1639441159-931118783.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441160-597153492,./sample/images\1639441160-597153492.png,./sample/labels\1639441160-597153492.png,"['mud', 'grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441161-065998284,./sample/images\1639441161-065998284.png,./sample/labels\1639441161-065998284.png,"['mud', 'grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441161-335170682,./sample/images\1639441161-335170682.png,./sample/labels\1639441161-335170682.png,"['mud', 'grass', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441161-596658029,./sample/images\1639441161-596658029.png,./sample/labels\1639441161-596658029.png,"['mud', 'grass', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441163-595626589,./sample/images\1639441163-595626589.png,./sample/labels\1639441163-595626589.png,"['mud', 'other-object', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441163-928769935,./sample/images\1639441163-928769935.png,./sample/labels\1639441163-928769935.png,"['mud', 'grass', 'other-object', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441164-461728148,./sample/images\1639441164-461728148.png,./sample/labels\1639441164-461728148.png,"['other-object', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441164-667974586,./sample/images\1639441164-667974586.png,./sample/labels\1639441164-667974586.png,"['other-object', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441164-861502243,./sample/images\1639441164-861502243.png,./sample/labels\1639441164-861502243.png,"['grass', 'other-object', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441165-062856367,./sample/images\1639441165-062856367.png,./sample/labels\1639441165-062856367.png,"['other-object', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441165-262256522,./sample/images\1639441165-262256522.png,./sample/labels\1639441165-262256522.png,"['grass', 'other-object', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441166-194199441,./sample/images\1639441166-194199441.png,./sample/labels\1639441166-194199441.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441166-394175373,./sample/images\1639441166-394175373.png,./sample/labels\1639441166-394175373.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441166-594814352,./sample/images\1639441166-594814352.png,./sample/labels\1639441166-594814352.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441166-796106584,./sample/images\1639441166-796106584.png,./sample/labels\1639441166-796106584.png,"['grass', 'other-object', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441167-593660387,./sample/images\1639441167-593660387.png,./sample/labels\1639441167-593660387.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441169-326152993,./sample/images\1639441169-326152993.png,./sample/labels\1639441169-326152993.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441169-526039449,./sample/images\1639441169-526039449.png,./sample/labels\1639441169-526039449.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441169-859175210,./sample/images\1639441169-859175210.png,./sample/labels\1639441169-859175210.png,"['grass', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441170-392880570,./sample/images\1639441170-392880570.png,./sample/labels\1639441170-392880570.png,"['grass', 'water', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441170-792060455,./sample/images\1639441170-792060455.png,./sample/labels\1639441170-792060455.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441172-524661067,./sample/images\1639441172-524661067.png,./sample/labels\1639441172-524661067.png,"['grass', 'water', 'tree-foliage', 'tree-trunk', 'dirt']"
1639441172-791440079,./sample/images\1639441172-791440079.png,./sample/labels\1639441172-791440079.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441172-925575420,./sample/images\1639441172-925575420.png,./sample/labels\1639441172-925575420.png,"['grass', 'water', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441173-124806989,./sample/images\1639441173-124806989.png,./sample/labels\1639441173-124806989.png,"['grass', 'water', 'tree-foliage', 'tree-trunk', 'dirt']"
1639441176-060836587,./sample/images\1639441176-060836587.png,./sample/labels\1639441176-060836587.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441178-724208786,./sample/images\1639441178-724208786.png,./sample/labels\1639441178-724208786.png,"['mud', 'water', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441180-523858252,./sample/images\1639441180-523858252.png,./sample/labels\1639441180-523858252.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441182-923097575,./sample/images\1639441182-923097575.png,./sample/labels\1639441182-923097575.png,"['mud', 'grass', 'water', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441185-189573669,./sample/images\1639441185-189573669.png,./sample/labels\1639441185-189573669.png,"['mud', 'water', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441187-788643382,./sample/images\1639441187-788643382.png,./sample/labels\1639441187-788643382.png,"['mud', 'grass', 'tree-foliage', 'tree-trunk', 'dirt']"
1639441188-922145844,./sample/images\1639441188-922145844.png,./sample/labels\1639441188-922145844.png,"['mud', 'grass', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441190-522197158,./sample/images\1639441190-522197158.png,./sample/labels\1639441190-522197158.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441192-856513575,./sample/images\1639441192-856513575.png,./sample/labels\1639441192-856513575.png,"['grass', 'other-object', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441193-192197355,./sample/images\1639441193-192197355.png,./sample/labels\1639441193-192197355.png,"['tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441194-122805061,./sample/images\1639441194-122805061.png,./sample/labels\1639441194-122805061.png,"['grass', 'other-object', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441194-724171150,./sample/images\1639441194-724171150.png,./sample/labels\1639441194-724171150.png,"['other-object', 'tree-foliage', 'tree-trunk', 'sky', 'dirt']"
1639441199-727445431,./sample/images\1639441199-727445431.png,./sample/labels\1639441199-727445431.png,"['other-object', 'tree-foliage', 'tree-trunk', 'log', 'dirt']"
1639441201-455402544,./sample/images\1639441201-455402544.png,./sample/labels\1639441201-455402544.png,"['tree-foliage', 'log', 'tree-trunk', 'dirt']"
1639441202-522251504,./sample/images\1639441202-522251504.png,./sample/labels\1639441202-522251504.png,"['other-object', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'pole', 'dirt']"
1639441204-187690744,./sample/images\1639441204-187690744.png,./sample/labels\1639441204-187690744.png,"['tree-foliage', 'tree-trunk', 'other-object']"
1639441204-387680502,./sample/images\1639441204-387680502.png,./sample/labels\1639441204-387680502.png,"['sky', 'tree-foliage', 'tree-trunk', 'other-object']"
1639441204-587623504,./sample/images\1639441204-587623504.png,./sample/labels\1639441204-587623504.png,"['tree-foliage', 'tree-trunk', 'other-object']"
1639441204-854919058,./sample/images\1639441204-854919058.png,./sample/labels\1639441204-854919058.png,"['tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441205-520455178,./sample/images\1639441205-520455178.png,./sample/labels\1639441205-520455178.png,"['tree-foliage', 'tree-trunk', 'other-object', 'dirt']"
1639441205-786995136,./sample/images\1639441205-786995136.png,./sample/labels\1639441205-786995136.png,"['tree-foliage', 'grass', 'tree-trunk', 'dirt']"
1639441206-120025931,./sample/images\1639441206-120025931.png,./sample/labels\1639441206-120025931.png,"['tree-foliage', 'grass', 'tree-trunk', 'dirt']"
1639441207-986311426,./sample/images\1639441207-986311426.png,./sample/labels\1639441207-986311426.png,"['tree-foliage', 'grass', 'tree-trunk', 'dirt']"
1639441213-251840011,./sample/images\1639441213-251840011.png,./sample/labels\1639441213-251840011.png,"['other-object', 'tree-foliage', 'tree-trunk', 'sky', 'dirt', 'other-terrain']"
1639441214-851237688,./sample/images\1639441214-851237688.png,./sample/labels\1639441214-851237688.png,"['grass', 'tree-foliage', 'tree-trunk', 'log', 'sky', 'dirt']"
1639441215-784524268,./sample/images\1639441215-784524268.png,./sample/labels\1639441215-784524268.png,"['sky', 'tree-foliage', 'tree-trunk', 'dirt']"
1639441218-050977769,./sample/images\1639441218-050977769.png,./sample/labels\1639441218-050977769.png,"['tree-foliage', 'tree-trunk', 'dirt']"
